transaction_id,customer_id,transaction_date,product_id,quantity,unit_price,total_amount,discount_amount,payment_method,shipping_cost,order_status,channel
TXN0000018035,CUST000321,2024-08-19 11:12:43,PROD000015,2,419.19,838.38,0.0,Google Pay,0.0,Completed,Website
TXN0000013043,CUST003379,2024-12-05 19:08:59,PROD000015,1,419.19,419.19,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000010525,CUST001629,2024-10-26 20:46:17,PROD000049,1,147.56,147.56,0.0,Credit Card,0.0,Completed,In-Store
TXN0000023217,CUST001984,2024-07-02 20:13:11,PROD000134,2,32.54,65.08,0.0,Apple Pay,0.0,Completed,Website
TXN0000010347,CUST003508,2023-04-22 12:11:38,PROD000051,2,204.56,409.12,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000024823,CUST004250,2024-10-30 18:26:57,PROD000017,1,189.17,189.17,0.0,PayPal,0.0,Completed,Website
TXN0000017767,CUST003348,2023-04-15 19:52:21,PROD000074,1,39.92,39.92,0.0,Apple Pay,12.3,Completed,Website
TXN0000018310,CUST000057,2023-04-13 11:03:26,PROD000013,1,334.47,334.47,0.0,PayPal,0.0,Completed,Website
TXN0000016964,CUST004625,2024-04-05 16:04:55,PROD000051,1,204.56,178.38,26.18,Credit Card,0.0,Completed,Mobile App
TXN0000008797,CUST000628,2023-08-08 09:14:11,PROD000079,1,77.73,77.73,0.0,Google Pay,0.0,Completed,Website
TXN0000013990,CUST002559,2023-09-19 15:54:08,PROD000163,1,197.26,197.26,0.0,PayPal,0.0,Completed,Mobile App
TXN0000000496,CUST004432,2024-08-18 07:00:55,PROD000087,1,44.74,44.74,0.0,Google Pay,12.38,Completed,Mobile App
TXN0000016032,CUST000057,2023-03-25 13:38:23,PROD000134,1,32.54,30.29,2.25,Apple Pay,14.66,Completed,Mobile App
TXN0000013931,CUST001166,2023-04-11 15:52:30,PROD000152,1,29.53,29.53,0.0,Debit Card,8.83,Completed,Website
TXN0000004395,CUST004759,2023-09-18 06:44:58,PROD000074,1,39.92,39.92,0.0,Apple Pay,5.2,Completed,Mobile App
TXN0000023158,CUST001849,2024-10-01 01:27:37,PROD000069,1,290.3,290.3,0.0,Debit Card,0.0,Completed,Website
TXN0000022679,CUST003369,2024-02-09 16:56:50,PROD000116,2,124.37,248.74,0.0,PayPal,0.0,Completed,Mobile App
TXN0000004564,CUST001634,2023-10-11 12:43:18,PROD000114,1,383.05,383.05,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000009274,CUST000936,2024-04-07 19:35:22,PROD000079,3,77.73,179.92,53.27,Credit Card,0.0,Completed,In-Store
TXN0000015021,CUST002790,2023-07-12 22:56:20,PROD000107,1,150.46,150.46,0.0,Credit Card,0.0,Completed,Website
TXN0000013287,CUST004493,2024-02-08 03:25:15,PROD000015,1,419.19,419.19,0.0,PayPal,0.0,Completed,Mobile App
TXN0000016775,CUST004651,2023-04-16 03:12:34,PROD000074,2,39.92,79.84,0.0,Debit Card,0.0,Completed,In-Store
TXN0000021535,CUST002981,2024-10-20 05:44:34,PROD000051,1,204.56,204.56,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000000684,CUST003772,2023-02-26 17:49:20,PROD000197,1,238.41,238.41,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000002845,CUST003653,2023-10-04 15:11:06,PROD000109,1,236.53,213.95,22.58,PayPal,0.0,Completed,Mobile App
TXN0000001876,CUST000460,2024-08-07 04:52:17,PROD000162,2,322.54,645.08,0.0,Credit Card,0.0,Completed,Website
TXN0000024404,CUST003943,2023-01-11 12:18:51,PROD000146,1,207.56,207.56,0.0,PayPal,0.0,Completed,Mobile App
TXN0000023771,CUST000526,2023-10-11 16:41:55,PROD000083,1,103.52,103.52,0.0,Google Pay,0.0,Completed,Website
TXN0000005694,CUST004483,2024-07-12 06:04:20,PROD000134,2,32.54,65.08,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000018959,CUST002082,2023-06-13 11:55:03,PROD000057,1,139.38,139.38,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000000513,CUST003797,2024-07-25 05:34:36,PROD000013,1,334.47,315.33,19.14,Credit Card,0.0,Returned,In-Store
TXN0000013085,CUST000592,2024-07-25 16:31:01,PROD000131,1,294.34,294.34,0.0,Debit Card,0.0,Completed,Website
TXN0000004462,CUST001377,2023-09-01 12:03:27,PROD000015,1,419.19,419.19,0.0,Debit Card,0.0,Completed,In-Store
TXN0000023989,CUST002192,2023-09-20 11:46:30,PROD000107,1,150.46,150.46,0.0,Credit Card,0.0,Completed,Website
TXN0000001525,CUST002135,2024-09-23 18:06:18,PROD000143,1,392.92,338.56,54.36,Google Pay,0.0,Completed,Mobile App
TXN0000015254,CUST002649,2024-03-19 00:41:52,PROD000163,1,197.26,180.6,16.66,PayPal,0.0,Completed,Mobile App
TXN0000024173,CUST004915,2023-04-13 05:16:07,PROD000033,1,288.23,288.23,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000014510,CUST004634,2023-04-19 02:12:31,PROD000114,1,383.05,383.05,0.0,Apple Pay,0.0,Completed,Website
TXN0000004204,CUST000915,2023-08-10 08:19:26,PROD000015,1,419.19,326.02,93.17,Google Pay,0.0,Completed,Mobile App
TXN0000011940,CUST000374,2024-11-04 19:46:10,PROD000020,3,223.82,671.46,0.0,Debit Card,0.0,Completed,Website
TXN0000015783,CUST004526,2024-04-09 18:38:03,PROD000067,2,205.03,410.06,0.0,PayPal,0.0,Completed,Website
TXN0000002388,CUST002822,2023-04-04 09:16:18,PROD000051,1,204.56,204.56,0.0,Credit Card,0.0,Cancelled,Website
TXN0000023682,CUST000552,2023-04-20 13:06:50,PROD000015,1,419.19,419.19,0.0,Credit Card,0.0,Completed,Website
TXN0000021900,CUST000629,2023-07-31 08:32:53,PROD000071,1,18.01,18.01,0.0,Google Pay,12.96,Completed,Website
TXN0000012583,CUST003014,2024-04-14 23:57:06,PROD000051,1,204.56,204.56,0.0,PayPal,0.0,Completed,Mobile App
TXN0000009615,CUST004262,2024-12-15 22:35:06,PROD000153,1,191.62,191.62,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000000461,CUST003076,2023-10-08 17:20:15,PROD000162,1,322.54,322.54,0.0,Credit Card,0.0,Completed,Website
TXN0000010779,CUST004989,2023-05-17 12:39:10,PROD000079,1,77.73,77.73,0.0,Debit Card,0.0,Completed,Website
TXN0000013037,CUST000679,2024-04-04 08:34:40,PROD000134,1,32.54,27.87,4.67,Google Pay,12.29,Completed,Website
TXN0000009059,CUST004160,2023-10-11 01:46:53,PROD000015,1,419.19,419.19,0.0,Debit Card,0.0,Completed,Website
TXN0000000698,CUST004625,2024-12-29 11:12:28,PROD000082,1,111.9,111.9,0.0,Credit Card,0.0,Completed,Website
TXN0000019023,CUST003018,2023-09-05 23:26:36,PROD000050,2,349.77,578.03,121.51,Apple Pay,0.0,Completed,Website
TXN0000014206,CUST001725,2023-06-29 16:12:46,PROD000162,1,322.54,303.97,18.57,Debit Card,0.0,Completed,Mobile App
TXN0000019078,CUST004889,2024-02-13 17:43:19,PROD000015,1,419.19,419.19,0.0,Debit Card,0.0,Completed,Website
TXN0000006017,CUST001813,2024-08-12 10:47:56,PROD000051,1,204.56,204.56,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000001558,CUST004272,2024-10-24 13:07:58,PROD000074,1,39.92,39.92,0.0,Apple Pay,13.43,Completed,Mobile App
TXN0000016788,CUST001229,2023-08-28 20:01:27,PROD000095,1,201.2,181.74,19.46,Google Pay,0.0,Completed,In-Store
TXN0000005516,CUST003091,2023-01-29 10:37:26,PROD000082,1,111.9,111.9,0.0,Google Pay,0.0,Completed,Website
TXN0000024020,CUST003380,2023-06-05 10:54:12,PROD000163,1,197.26,197.26,0.0,PayPal,0.0,Completed,In-Store
TXN0000012334,CUST001965,2023-07-13 02:30:52,PROD000051,1,204.56,204.56,0.0,Google Pay,0.0,Completed,Website
TXN0000003936,CUST000114,2023-06-10 03:27:24,PROD000109,1,236.53,236.53,0.0,PayPal,0.0,Completed,Mobile App
TXN0000014918,CUST003380,2023-10-09 14:10:56,PROD000199,1,232.35,232.35,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000000784,CUST004163,2023-10-06 11:07:13,PROD000094,1,159.21,159.21,0.0,Apple Pay,0.0,Completed,Website
TXN0000019002,CUST004722,2024-09-20 18:44:52,PROD000082,2,111.9,223.8,0.0,Debit Card,0.0,Completed,Website
TXN0000011428,CUST000150,2024-05-06 03:43:50,PROD000017,1,189.17,189.17,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000002175,CUST002491,2024-05-03 05:26:38,PROD000042,1,458.58,458.58,0.0,Debit Card,0.0,Completed,In-Store
TXN0000015507,CUST001966,2024-06-03 02:17:30,PROD000196,2,198.0,396.0,0.0,Credit Card,0.0,Completed,In-Store
TXN0000023706,CUST004058,2024-09-29 04:38:50,PROD000183,2,193.99,293.54,94.44,Apple Pay,0.0,Completed,In-Store
TXN0000022045,CUST001959,2023-03-10 02:03:59,PROD000056,1,175.76,175.76,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000023548,CUST003793,2024-02-05 12:02:23,PROD000015,1,419.19,354.39,64.8,Debit Card,0.0,Completed,Website
TXN0000021712,CUST001222,2023-06-19 01:32:53,PROD000021,1,210.15,210.15,0.0,PayPal,0.0,Completed,Website
TXN0000013337,CUST002638,2024-10-20 16:44:51,PROD000051,2,204.56,409.12,0.0,Debit Card,0.0,Completed,Website
TXN0000001431,CUST001281,2024-06-12 10:51:37,PROD000062,1,108.74,108.74,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000017829,CUST004996,2023-08-11 23:42:02,PROD000134,1,32.54,32.54,0.0,PayPal,11.34,Returned,Mobile App
TXN0000010182,CUST000713,2023-04-12 21:00:10,PROD000050,2,349.77,699.54,0.0,Credit Card,0.0,Completed,In-Store
TXN0000015376,CUST003102,2023-04-01 05:35:07,PROD000071,1,18.01,18.01,0.0,Credit Card,5.88,Completed,Mobile App
TXN0000021290,CUST004377,2023-07-27 02:03:29,PROD000099,1,216.29,216.29,0.0,PayPal,0.0,Completed,Website
TXN0000006898,CUST001813,2023-01-02 21:36:28,PROD000131,1,294.34,294.34,0.0,Credit Card,0.0,Cancelled,Mobile App
TXN0000000558,CUST002777,2023-11-28 20:47:39,PROD000015,1,419.19,419.19,0.0,Credit Card,0.0,Completed,Website
TXN0000013334,CUST002989,2024-08-14 04:40:07,PROD000134,1,32.54,32.54,0.0,Credit Card,8.79,Completed,Mobile App
TXN0000009347,CUST004452,2023-08-11 04:05:34,PROD000020,1,223.82,223.82,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000020835,CUST001220,2024-12-29 02:05:35,PROD000163,1,197.26,197.26,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000006447,CUST002295,2024-07-20 22:10:48,PROD000086,1,36.34,36.34,0.0,PayPal,9.84,Completed,Mobile App
TXN0000000672,CUST004423,2023-08-20 03:06:35,PROD000028,1,232.38,232.38,0.0,Apple Pay,0.0,Returned,Website
TXN0000021832,CUST002940,2024-10-26 14:39:54,PROD000088,1,365.8,365.8,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000017267,CUST001722,2023-10-28 03:55:12,PROD000106,1,211.4,211.4,0.0,Apple Pay,0.0,Completed,Website
TXN0000013108,CUST004883,2024-10-31 02:15:30,PROD000134,2,32.54,53.39,11.69,Credit Card,0.0,Returned,Mobile App
TXN0000002282,CUST001792,2023-08-27 03:51:34,PROD000184,1,181.8,181.8,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000003248,CUST003087,2024-11-23 19:50:14,PROD000051,1,204.56,204.56,0.0,Google Pay,0.0,Cancelled,Website
TXN0000023881,CUST002559,2023-08-25 14:15:57,PROD000082,2,111.9,223.8,0.0,Credit Card,0.0,Completed,Website
TXN0000024397,CUST002669,2024-09-18 14:40:04,PROD000001,1,323.46,323.46,0.0,Debit Card,0.0,Completed,Website
TXN0000014995,CUST003414,2024-05-11 21:58:01,PROD000095,1,201.2,175.5,25.7,Apple Pay,0.0,Completed,Mobile App
TXN0000007079,CUST004732,2023-05-26 00:54:49,PROD000197,1,238.41,238.41,0.0,Debit Card,0.0,Completed,Website
TXN0000011277,CUST001270,2023-08-06 06:41:36,PROD000134,1,32.54,25.81,6.73,Google Pay,6.33,Completed,Mobile App
TXN0000010109,CUST004693,2023-04-29 13:45:46,PROD000109,1,236.53,236.53,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000014336,CUST004133,2024-06-20 18:21:52,PROD000015,1,419.19,419.19,0.0,Apple Pay,0.0,Completed,Website
TXN0000001968,CUST003210,2024-10-19 22:47:37,PROD000157,1,189.69,189.69,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000000250,CUST000953,2023-03-19 14:35:21,PROD000134,1,32.54,25.73,6.81,Apple Pay,5.23,Completed,Website
TXN0000015400,CUST000148,2023-08-17 12:22:55,PROD000015,1,419.19,318.98,100.21,Debit Card,0.0,Completed,Mobile App
TXN0000018651,CUST002332,2023-01-24 21:40:47,PROD000192,3,289.19,867.57,0.0,Google Pay,0.0,Completed,Website
TXN0000008949,CUST004339,2024-08-01 09:26:12,PROD000134,1,32.54,32.54,0.0,Credit Card,12.18,Cancelled,Website
TXN0000003165,CUST003665,2024-02-19 07:01:50,PROD000071,1,18.01,18.01,0.0,Credit Card,11.87,Completed,Mobile App
TXN0000002195,CUST003415,2024-03-26 20:18:21,PROD000045,1,128.39,128.39,0.0,Google Pay,0.0,Completed,Website
TXN0000017738,CUST002143,2023-09-16 23:36:23,PROD000182,2,217.18,354.57,79.79,Apple Pay,0.0,Completed,Mobile App
TXN0000017992,CUST002013,2023-12-11 03:55:00,PROD000015,1,419.19,419.19,0.0,PayPal,0.0,Completed,Mobile App
TXN0000007497,CUST004329,2023-04-29 14:49:04,PROD000153,1,191.62,191.62,0.0,Credit Card,0.0,Completed,Website
TXN0000004084,CUST000844,2024-12-19 12:14:42,PROD000015,2,419.19,838.38,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000006326,CUST002020,2024-09-22 01:17:09,PROD000108,1,263.1,263.1,0.0,Google Pay,0.0,Completed,Website
TXN0000002084,CUST003968,2023-08-09 04:24:53,PROD000082,1,111.9,111.9,0.0,Apple Pay,0.0,Completed,Website
TXN0000011705,CUST004754,2024-07-19 17:12:01,PROD000077,1,49.31,49.31,0.0,Credit Card,5.12,Completed,Website
TXN0000024223,CUST000679,2024-12-25 13:12:20,PROD000051,1,204.56,162.57,41.99,PayPal,0.0,Completed,In-Store
TXN0000023453,CUST004650,2023-12-01 04:44:54,PROD000023,2,81.25,162.5,0.0,Apple Pay,0.0,Cancelled,Mobile App
TXN0000005666,CUST004022,2023-08-25 05:55:28,PROD000020,2,223.82,381.57,66.07,Debit Card,0.0,Returned,Website
TXN0000011324,CUST004050,2023-08-28 17:05:43,PROD000082,2,111.9,223.8,0.0,Debit Card,0.0,Completed,In-Store
TXN0000023740,CUST001623,2023-03-26 14:04:36,PROD000015,1,419.19,419.19,0.0,PayPal,0.0,Completed,Website
TXN0000005549,CUST000074,2023-03-27 14:36:11,PROD000069,1,290.3,290.3,0.0,Debit Card,0.0,Completed,Website
TXN0000008448,CUST004091,2023-07-06 02:09:24,PROD000131,1,294.34,294.34,0.0,Credit Card,0.0,Cancelled,In-Store
TXN0000019590,CUST003621,2024-09-23 03:51:02,PROD000021,1,210.15,188.62,21.53,Google Pay,0.0,Returned,In-Store
TXN0000020901,CUST003408,2024-01-09 23:07:55,PROD000020,1,223.82,223.82,0.0,PayPal,0.0,Completed,In-Store
TXN0000008488,CUST003553,2024-11-07 06:46:11,PROD000134,1,32.54,29.35,3.19,Google Pay,8.23,Completed,In-Store
TXN0000016557,CUST000355,2023-07-12 13:00:05,PROD000153,1,191.62,191.62,0.0,Debit Card,0.0,Completed,Website
TXN0000005165,CUST002701,2023-07-25 18:57:21,PROD000141,1,114.46,114.46,0.0,PayPal,0.0,Completed,Website
TXN0000005217,CUST002477,2023-10-07 01:00:48,PROD000169,1,499.99,499.99,0.0,Credit Card,0.0,Completed,Website
TXN0000024696,CUST001060,2023-02-12 10:11:01,PROD000021,2,210.15,420.3,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000015033,CUST000464,2023-12-09 03:17:57,PROD000104,2,157.27,314.54,0.0,PayPal,0.0,Completed,Website
TXN0000020846,CUST004732,2023-11-06 13:38:07,PROD000159,2,294.82,589.64,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000009894,CUST000858,2023-10-01 05:37:02,PROD000020,1,223.82,223.82,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000011170,CUST000507,2023-06-03 07:21:12,PROD000097,1,288.01,288.01,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000003113,CUST000174,2024-04-11 20:18:15,PROD000015,1,419.19,419.19,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000003746,CUST003656,2024-05-01 16:05:05,PROD000142,1,276.48,276.48,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000017062,CUST002859,2024-02-20 13:51:19,PROD000021,1,210.15,210.15,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000024027,CUST003075,2023-12-27 01:24:59,PROD000062,1,108.74,108.74,0.0,Debit Card,0.0,Completed,In-Store
TXN0000021981,CUST004452,2024-05-08 11:22:03,PROD000035,2,180.62,278.15,83.09,Apple Pay,0.0,Completed,Mobile App
TXN0000001158,CUST000644,2024-01-06 10:23:02,PROD000187,2,271.67,543.34,0.0,Apple Pay,0.0,Completed,Website
TXN0000013663,CUST000682,2023-02-26 10:29:15,PROD000074,1,39.92,39.92,0.0,Credit Card,10.46,Completed,In-Store
TXN0000015214,CUST002378,2024-08-14 06:10:25,PROD000021,1,210.15,210.15,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000003634,CUST003701,2023-05-27 02:45:01,PROD000051,3,204.56,613.68,0.0,PayPal,0.0,Completed,In-Store
TXN0000005395,CUST002252,2023-07-24 16:33:25,PROD000067,2,205.03,410.06,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000014355,CUST004621,2023-02-15 16:42:05,PROD000074,1,39.92,39.92,0.0,Credit Card,8.77,Completed,In-Store
TXN0000003081,CUST000453,2024-06-12 14:32:09,PROD000057,1,139.38,139.38,0.0,PayPal,0.0,Completed,Website
TXN0000013157,CUST004657,2024-01-20 14:02:03,PROD000126,1,49.42,49.42,0.0,Apple Pay,9.95,Completed,Mobile App
TXN0000021987,CUST001134,2024-12-16 07:49:55,PROD000074,2,39.92,79.84,0.0,Credit Card,0.0,Completed,In-Store
TXN0000015542,CUST001582,2023-01-14 15:59:58,PROD000163,1,197.26,197.26,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000019704,CUST000374,2024-12-29 01:17:33,PROD000074,1,39.92,39.92,0.0,Debit Card,9.62,Completed,Website
TXN0000007747,CUST004106,2023-09-25 14:31:05,PROD000134,1,32.54,32.54,0.0,Apple Pay,12.36,Cancelled,Website
TXN0000020933,CUST004056,2024-10-21 02:15:11,PROD000015,1,419.19,419.19,0.0,PayPal,0.0,Completed,In-Store
TXN0000024682,CUST003319,2023-09-14 12:23:18,PROD000015,1,419.19,419.19,0.0,Apple Pay,0.0,Completed,In-Store
TXN0000020216,CUST004533,2023-08-07 18:58:19,PROD000082,2,111.9,223.8,0.0,Credit Card,0.0,Returned,Website
TXN0000008640,CUST001008,2023-12-03 03:37:19,PROD000015,2,419.19,838.38,0.0,Debit Card,0.0,Completed,In-Store
TXN0000017962,CUST000148,2023-11-03 03:52:21,PROD000120,1,160.76,160.76,0.0,Google Pay,0.0,Completed,Website
TXN0000002655,CUST002910,2024-01-25 16:43:56,PROD000051,1,204.56,204.56,0.0,PayPal,0.0,Completed,Mobile App
TXN0000021109,CUST003874,2024-08-08 02:52:23,PROD000015,1,419.19,419.19,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000005646,CUST001921,2024-05-23 10:06:35,PROD000020,1,223.82,223.82,0.0,PayPal,0.0,Completed,In-Store
TXN0000020677,CUST000374,2024-09-23 23:45:56,PROD000080,1,160.07,140.93,19.14,Apple Pay,0.0,Completed,Mobile App
TXN0000007998,CUST002729,2024-07-04 09:10:35,PROD000015,1,419.19,419.19,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000009478,CUST002669,2024-04-30 01:49:52,PROD000099,1,216.29,216.29,0.0,Apple Pay,0.0,Completed,Website
TXN0000007369,CUST001367,2023-02-16 15:47:04,PROD000019,1,123.25,123.25,0.0,PayPal,0.0,Completed,Mobile App
TXN0000022597,CUST000343,2023-11-05 20:52:05,PROD000017,1,189.17,170.28,18.89,Debit Card,0.0,Completed,In-Store
TXN0000015318,CUST004939,2023-05-20 07:52:18,PROD000149,2,394.09,788.18,0.0,Debit Card,0.0,Completed,Website
TXN0000000828,CUST002635,2023-05-04 11:56:26,PROD000015,1,419.19,419.19,0.0,PayPal,0.0,Completed,Website
TXN0000018914,CUST003846,2024-10-30 09:32:49,PROD000020,1,223.82,191.59,32.23,Credit Card,0.0,Completed,Website
TXN0000000442,CUST000724,2024-08-14 07:34:51,PROD000131,1,294.34,294.34,0.0,PayPal,0.0,Completed,Website
TXN0000024147,CUST003256,2023-01-03 22:55:47,PROD000015,1,419.19,419.19,0.0,Apple Pay,0.0,Completed,Website
TXN0000015437,CUST002332,2024-02-22 08:19:18,PROD000015,1,419.19,419.19,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000015777,CUST001646,2023-10-16 18:18:38,PROD000079,2,77.73,155.46,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000023784,CUST001340,2023-02-18 04:04:14,PROD000105,1,108.01,81.46,26.55,Google Pay,0.0,Completed,In-Store
TXN0000015735,CUST003513,2024-10-28 21:55:49,PROD000134,1,32.54,32.54,0.0,Apple Pay,7.14,Completed,Website
TXN0000016825,CUST003538,2024-05-26 12:12:04,PROD000105,1,108.01,108.01,0.0,PayPal,0.0,Returned,Mobile App
TXN0000011263,CUST004918,2024-09-13 03:39:51,PROD000155,2,166.3,261.21,71.39,PayPal,0.0,Completed,Mobile App
TXN0000020519,CUST000374,2024-07-24 10:26:04,PROD000131,2,294.34,588.68,0.0,Apple Pay,0.0,Cancelled,Mobile App
TXN0000020829,CUST004647,2024-10-16 21:22:42,PROD000021,1,210.15,158.87,51.28,Credit Card,0.0,Completed,Website
TXN0000023776,CUST003419,2024-04-21 22:00:37,PROD000109,1,236.53,236.53,0.0,Google Pay,0.0,Cancelled,Mobile App
TXN0000016349,CUST004440,2024-07-30 02:16:30,PROD000115,2,377.66,631.34,123.98,Google Pay,0.0,Completed,Website
TXN0000021311,CUST004889,2023-07-06 05:29:27,PROD000134,1,32.54,32.54,0.0,Debit Card,12.61,Completed,Website
TXN0000017106,CUST000237,2024-07-19 23:36:22,PROD000020,1,223.82,223.82,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000012079,CUST001459,2023-05-25 16:30:05,PROD000091,1,47.99,47.99,0.0,Credit Card,8.94,Cancelled,Website
TXN0000008009,CUST001466,2023-07-12 06:06:25,PROD000131,1,294.34,267.08,27.26,Apple Pay,0.0,Completed,Website
TXN0000003273,CUST004371,2023-03-25 20:08:07,PROD000017,1,189.17,173.16,16.01,PayPal,0.0,Completed,In-Store
TXN0000010619,CUST003221,2023-01-24 15:49:20,PROD000107,1,150.46,150.46,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000000240,CUST002940,2023-04-25 02:47:53,PROD000015,1,419.19,329.9,89.29,PayPal,0.0,Completed,In-Store
TXN0000003173,CUST001325,2023-03-11 18:05:29,PROD000074,1,39.92,39.92,0.0,Apple Pay,8.88,Completed,Mobile App
TXN0000010385,CUST001693,2023-03-13 22:30:21,PROD000153,1,191.62,191.62,0.0,PayPal,0.0,Completed,Website
TXN0000014321,CUST003895,2023-04-01 05:04:12,PROD000074,1,39.92,34.06,5.86,PayPal,13.13,Completed,Mobile App
TXN0000019303,CUST003110,2024-02-15 22:51:13,PROD000042,3,458.58,1375.74,0.0,PayPal,0.0,Completed,Website
TXN0000008211,CUST001490,2024-06-21 04:56:11,PROD000001,1,323.46,323.46,0.0,Debit Card,0.0,Returned,In-Store
TXN0000017434,CUST001179,2024-05-09 15:28:54,PROD000010,3,223.07,669.21,0.0,PayPal,0.0,Completed,Mobile App
TXN0000014766,CUST003982,2023-04-28 04:12:47,PROD000054,1,297.4,297.4,0.0,Credit Card,0.0,Completed,Website
TXN0000021998,CUST003227,2023-06-17 21:47:10,PROD000199,2,232.35,464.7,0.0,PayPal,0.0,Completed,In-Store
TXN0000007785,CUST001722,2024-10-04 10:10:13,PROD000134,2,32.54,57.46,7.62,Debit Card,0.0,Completed,Website
TXN0000022355,CUST000743,2024-08-02 03:01:12,PROD000163,1,197.26,197.26,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000016209,CUST000285,2023-10-16 02:25:52,PROD000079,1,77.73,77.73,0.0,Debit Card,0.0,Completed,Website
TXN0000015432,CUST004745,2024-08-24 20:54:12,PROD000142,1,276.48,276.48,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000013910,CUST004712,2023-06-18 12:39:33,PROD000020,1,223.82,223.82,0.0,Google Pay,0.0,Completed,Website
TXN0000024499,CUST003653,2024-01-07 09:10:59,PROD000137,1,57.82,46.75,11.07,PayPal,11.25,Completed,Mobile App
TXN0000024445,CUST001438,2024-10-11 20:10:38,PROD000134,2,32.54,65.08,0.0,Google Pay,0.0,Completed,Website
TXN0000005631,CUST003621,2024-03-12 03:28:22,PROD000074,1,39.92,39.92,0.0,Google Pay,10.92,Completed,Website
TXN0000020423,CUST002098,2024-01-06 22:41:22,PROD000080,1,160.07,160.07,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000023986,CUST003100,2023-09-01 07:45:09,PROD000106,1,211.4,211.4,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000019034,CUST000662,2023-02-06 07:46:24,PROD000051,2,204.56,409.12,0.0,PayPal,0.0,Completed,In-Store
TXN0000013303,CUST004493,2023-08-22 03:08:12,PROD000089,1,266.69,266.69,0.0,Credit Card,0.0,Completed,Mobile App
